date,state,contact,age,gender,category_level2,category_level3,amount,no_of_reports
2023-07-01,VIC,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,150.0,3
2023-01-01,NSW,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,270.0,4
2023-02-01,NSW,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,250000.0,2
2023-09-01,NSW,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,6660.0,3
2023-10-01,NSW,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,8890.0,2
2023-05-01,NSW,Social media/Online forums,25 - 34,F,Unexpected winnings,"Travel, prizes and lottery scams",9000.0,3
2023-09-01,WA,Social media/Online forums,25 - 34,F,Unexpected money,Rebate scams,400.0,2
2023-01-01,NSW,Social media/Online forums,25 - 34,F,Unexpected money,inheritance and unexpected money,5000.0,2
2023-11-01,VIC,Social media/Online forums,25 - 34,F,Unexpected money,inheritance and unexpected money,15000.0,2
2023-02-01,OTHERS,Social media/Online forums,25 - 34,M,Investment scams,Betting and sports investment scams,400.0,2
2023-03-01,SA,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,8800.0,3
2023-05-01,SA,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,33000.0,2
2023-02-01,WA,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,42000.0,2
2023-07-01,WA,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,2500.0,2
2023-09-01,WA,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,21700.0,4
2023-04-01,OTHERS,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,5800.0,2
2023-05-01,OTHERS,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,10000.0,2
2023-07-01,OTHERS,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,149.0,2
2023-10-01,OTHERS,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,100.0,2
2023-03-01,QLD,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,26000.0,2
2023-08-01,QLD,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,2467.0,3
2023-12-01,QLD,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,2355.0,2
2023-01-01,VIC,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,46600.0,6
2023-02-01,VIC,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,14888.0,2
2023-12-01,VIC,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,11900.0,4
2023-04-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,12460.0,4
2023-05-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,71000.0,4
2023-08-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,1300.0,2
2023-03-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,16184.0,4
2023-04-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,15605.0,5
2023-06-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,500.0,2
2023-08-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,58500.0,2
2023-10-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,3448.0,4
2023-12-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,4327.0,2
2023-01-01,OTHERS,Social media/Online forums,25 - 34,M,Other,Other scams,350.0,2
2023-04-01,SA,Social media/Online forums,25 - 34,M,Other,Other scams,122.0,3
2023-12-01,SA,Social media/Online forums,25 - 34,F,Other,Other scams,70.0,2
2023-01-01,WA,Social media/Online forums,25 - 34,F,Other,Other scams,1140.0,5
2023-03-01,WA,Social media/Online forums,25 - 34,F,Other,Other scams,40.0,2
2023-08-01,QLD,Social media/Online forums,25 - 34,M,Other,Other scams,414.0,3
2023-09-01,QLD,Social media/Online forums,25 - 34,M,Other,Other scams,800.0,3
2023-03-01,QLD,Social media/Online forums,25 - 34,F,Other,Other scams,125.0,5
2023-06-01,QLD,Social media/Online forums,25 - 34,F,Other,Other scams,900.0,3
2023-07-01,QLD,Social media/Online forums,25 - 34,F,Other,Other scams,300.0,2
2023-03-01,VIC,Social media/Online forums,25 - 34,M,Other,Other scams,800.0,3
2023-05-01,VIC,Social media/Online forums,25 - 34,M,Other,Other scams,100.0,4
2023-09-01,VIC,Social media/Online forums,25 - 34,M,Other,Other scams,656.0,4
2023-04-01,VIC,Social media/Online forums,25 - 34,F,Other,Other scams,500.0,4
2023-09-01,VIC,Social media/Online forums,25 - 34,F,Other,Other scams,680.0,3
2023-12-01,VIC,Social media/Online forums,25 - 34,F,Other,Other scams,40.0,2
2023-01-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,500.0,5
2023-08-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,150.0,2
2023-02-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,550.0,2
2023-07-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,900.0,5
2023-08-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,800.0,2
2023-09-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,2620.0,5
2023-03-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,False billing,160.0,2
2023-09-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,False billing,150.0,2
2023-01-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,False billing,900.0,3
2023-02-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,False billing,460.0,5
2023-03-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,False billing,259.0,4
2023-05-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,False billing,600.0,2
2023-09-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,False billing,1050.0,2
2023-07-01,OTHERS,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,130.0,2
2023-02-01,TAS,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,500.0,2
2023-05-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,163.0,2
2023-07-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,800.0,2
2023-01-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,150.0,2
2023-02-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,500.0,3
2023-01-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,84.0,3
2023-04-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,20.0,2
2023-07-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,540.0,5
2023-09-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,62.0,3
2023-01-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,700.0,3
2023-10-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1820.0,2
2023-03-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1264.0,4
2023-09-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,624.0,3
2023-01-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,2556.0,7
2023-02-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1835.0,5
2023-03-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,470.0,6
2023-06-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,2854.0,7
2023-08-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1284.0,9
2023-09-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,227.0,5
2023-10-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,3369.0,3
2023-03-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1171.0,4
2023-04-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,350.0,2
2023-09-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1634.0,7
2023-03-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,2679.0,7
2023-07-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1248.0,14
2023-08-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,540.0,9
2023-09-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,598.0,8
2023-10-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,332.0,5
2023-10-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1364.0,4
2023-11-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,950.0,8
2023-03-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,2000.0,8
2023-04-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,2552.0,8
2023-08-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,2780.0,5
2023-12-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,643.0,6
2023-08-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,2960.0,9
2023-01-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,5960.0,12
2023-03-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,9453.0,10
2023-09-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,420.0,5
2023-11-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,2900.0,6
2023-12-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1854.0,3
2023-07-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,6370.0,6
2023-10-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,5250.0,7
2023-07-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1470.0,6
2023-10-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,4315.0,7
2023-11-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,5822.0,8
2023-03-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,4795.0,9
2023-04-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,4621.0,9
2023-07-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,5550.0,7
2023-09-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,2326.0,6
2023-01-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,2580.0,8
2023-02-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,11250.0,6
2023-05-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,200.0,4
2023-09-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1000.0,3
2023-11-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,2200.0,4
2023-04-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,7110.0,8
2023-07-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,2670.0,8
2023-08-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1400.0,4
2023-10-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,300.0,2
2023-07-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,18.0,2
2023-08-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,840.0,3
2023-09-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,4450.0,5
2023-04-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,3739.0,4
2023-10-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,850.0,3
2023-01-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1000.0,2
2023-02-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,2.0,3
2023-04-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,705.0,3
2023-07-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,350.0,2
2023-01-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,2300.0,3
2023-02-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,900.0,3
2023-05-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,800.0,2
2023-07-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1270.0,3
2023-11-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,3390.0,2
2023-03-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,4451.0,4
2023-11-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1236.0,2
2023-02-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,7200.0,3
2023-06-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1860.0,2
2023-12-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,3500.0,3
2023-01-01,TAS,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1400.0,2
2023-06-01,TAS,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1050.0,3
2023-02-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Overpayment scams,550.0,3
2023-04-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Overpayment scams,400.0,2
2023-04-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Overpayment scams,1198.0,3
2023-01-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Overpayment scams,900.0,2
2023-08-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Overpayment scams,900.0,2
2023-08-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,500.0,6
2023-09-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,880.0,2
2023-03-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,622.0,2
2023-04-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,1000.0,3
2023-03-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,550.0,2
2023-03-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,200.0,2
2023-05-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,1231.0,3
2023-07-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,500.0,3
2023-07-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Remote access scams,70.0,2
2023-02-01,QLD,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,486.0,3
2023-01-01,WA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,747.0,2
2023-09-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,750.0,6
2023-05-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,330.0,2
2023-06-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,500.0,2
2023-09-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,0.0,2
2023-01-01,QLD,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,8540.0,6
2023-01-01,SA,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,850.0,2
2023-04-01,NSW,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,1600.0,2
2023-01-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,80.0,4
2023-02-01,NSW,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Phishing,140.0,2
2023-02-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,800.0,4
2023-04-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,700.0,3
