"date","state","contact","age","gender","category_level2","category_level3","amount","no_of_reports"
"2024-05-01","SA","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","1100.0","2"
"2024-05-01","SA","Social media/Online forums","18 - 24","M","Buying or selling","Online shopping scams","750.0","1"
"2024-01-01","SA","Social media/Online forums","18 - 24","X","Buying or selling","Online shopping scams","80.0","1"
"2024-01-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","2000.0","1"
"2024-03-01","SA","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","780.0","2"
"2024-03-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","110.22","2"
"2024-05-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","124.57","2"
"2024-05-01","SA","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","266.49","2"
"2024-06-01","SA","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","480.0","2"
"2024-07-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","153.7","2"
"2024-04-01","WA","Social media/Online forums","18 - 24","M","Buying or selling","Online shopping scams","150.0","1"
"2024-06-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","485.0","2"
"2024-07-01","WA","Social media/Online forums","18 - 24","M","Buying or selling","Online shopping scams","320.0","1"
"2024-01-01","WA","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","620.0","1"
"2024-03-01","WA","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","204.0","2"
"2024-04-01","WA","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","112.93","1"
"2024-05-01","WA","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","2310.0","3"
"2024-07-01","WA","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","60.9","1"
"2024-01-01","WA","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","175.0","2"
"2024-04-01","WA","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","1450.43","6"
"2024-07-01","WA","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","3099.0","4"
"2024-01-01","QLD","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","370.0","2"
"2024-03-01","QLD","Social media/Online forums","18 - 24","M","Buying or selling","Online shopping scams","500.0","2"
"2024-04-01","QLD","Social media/Online forums","18 - 24","M","Buying or selling","Online shopping scams","2282.93","8"
"2024-04-01","QLD","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","400.0","3"
"2024-02-01","QLD","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","1450.28","4"
"2024-06-01","QLD","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","220.0","2"
"2024-06-01","VIC","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","483.9","2"
"2024-07-01","VIC","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","1758.0","3"
"2024-01-01","VIC","Social media/Online forums","18 - 24","M","Buying or selling","Online shopping scams","450.0","2"
"2024-03-01","VIC","Social media/Online forums","18 - 24","M","Buying or selling","Online shopping scams","600.0","2"
"2024-06-01","VIC","Social media/Online forums","18 - 24","X","Buying or selling","Online shopping scams","450.0","1"
"2024-06-01","VIC","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","1036.0","3"
"2024-04-01","VIC","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","2351.75","13"
"2024-07-01","VIC","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","848.77","8"
"2024-01-01","NSW","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","450.0","3"
"2024-03-01","NSW","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","595.6","3"
"2024-06-01","NSW","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","1121.99","6"
"2024-06-01","NSW","Social media/Online forums","18 - 24","M","Buying or selling","Online shopping scams","1102.42","4"
"2024-07-01","NSW","Social media/Online forums","18 - 24","M","Buying or selling","Online shopping scams","2242.0","7"
"2024-04-01","NSW","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","776.8","4"
"2024-06-01","NSW","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","443.83","5"
"2024-01-01","WA","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","2350.0","1"
"2024-05-01","WA","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","450.0","1"
"2024-07-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","2229.89","1"
"2024-03-01","WA","Social media/Online forums","18 - 24","X","Buying or selling","Classified scams","280.0","1"
"2024-01-01","SA","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","400.0","1"
"2024-04-01","SA","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","1904.0","3"
"2024-07-01","SA","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","3400.0","2"
"2024-02-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","1350.0","2"
"2024-03-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","3150.0","2"
"2024-06-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","324.0","1"
"2024-01-01","ACT","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","1500.0","1"
"2024-03-01","ACT","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","1280.0","1"
"2024-05-01","ACT","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","6940.0","2"
"2024-04-01","TAS","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","500.0","1"
"2024-05-01","TAS","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","500.0","1"
"2024-06-01","TAS","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","250.0","1"
"2024-02-01","OTHERS","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","4500.0","1"
"2024-03-01","OTHERS","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","9000.0","1"
"2024-05-01","OTHERS","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","28000.0","1"
"2024-07-01","OTHERS","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","230.0","1"
"2024-07-01","NT","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","2002.0","1"
"2024-01-01","QLD","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","450.0","1"
"2024-03-01","QLD","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","150.0","1"
"2024-04-01","QLD","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","1300.0","2"
"2024-05-01","QLD","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","6492.0","3"
"2024-05-01","QLD","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","575.0","2"
"2024-07-01","QLD","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","631.0","2"
"2024-02-01","QLD","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","500.0","1"
"2024-04-01","QLD","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","4993.98","5"
"2024-05-01","QLD","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","1200.0","1"
"2024-06-01","QLD","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","2608.02","4"
"2024-05-01","QLD","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","1255.0","3"
"2024-02-01","VIC","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","1200.0","2"
"2024-04-01","VIC","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","346.5","3"
"2024-07-01","VIC","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","1204.0","3"
"2024-01-01","VIC","Social media/Online forums","25 - 34","X","Buying or selling","Classified scams","90.0","1"
"2024-04-01","VIC","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","5351.0","6"
"2024-07-01","VIC","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","741.0","2"
"2024-05-01","VIC","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","220.0","2"
"2024-01-01","NSW","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","5322.67","4"
"2024-04-01","NSW","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","2650.0","2"
"2024-01-01","NSW","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","3750.0","3"
"2024-02-01","NSW","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","3695.0","9"
"2024-03-01","NSW","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","1980.0","3"
"2024-04-01","NSW","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","9414.55","6"
"2024-05-01","NSW","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","1500.0","3"
"2024-06-01","NSW","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","5430.0","3"
"2024-06-01","NSW","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","320.0","1"
"2024-07-01","NSW","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","3142.0","3"
"2024-03-01","NT","Social media/Online forums","18 - 24","F","Buying or selling","False billing","21890.0","1"
"2024-07-01","NT","Social media/Online forums","25 - 34","F","Buying or selling","False billing","80.0","1"
"2024-01-01","ACT","Social media/Online forums","18 - 24","F","Buying or selling","False billing","3000.0","1"
"2024-05-01","ACT","Social media/Online forums","25 - 34","M","Buying or selling","False billing","3964.0","1"
"2024-07-01","ACT","Social media/Online forums","25 - 34","F","Buying or selling","False billing","2000.0","1"
"2024-02-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","False billing","1950.0","1"
"2024-05-01","SA","Social media/Online forums","18 - 24","M","Buying or selling","False billing","990.0","1"
"2024-07-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","False billing","7257.44","2"
"2024-04-01","WA","Social media/Online forums","18 - 24","M","Buying or selling","False billing","1200.0","1"
"2024-06-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","False billing","1000.0","1"
"2024-07-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","False billing","2740.0","1"
"2024-05-01","WA","Social media/Online forums","25 - 34","F","Buying or selling","False billing","465.0","1"
"2024-06-01","QLD","Social media/Online forums","25 - 34","F","Buying or selling","False billing","1242.0","1"
"2024-06-01","QLD","Social media/Online forums","18 - 24","F","Buying or selling","False billing","500.0","1"
"2024-04-01","QLD","Social media/Online forums","25 - 34","M","Buying or selling","False billing","80.0","1"
"2024-06-01","QLD","Social media/Online forums","25 - 34","M","Buying or selling","False billing","190.0","1"
"2024-02-01","VIC","Social media/Online forums","25 - 34","M","Buying or selling","False billing","120.0","1"
"2024-04-01","VIC","Social media/Online forums","25 - 34","M","Buying or selling","False billing","6092.0","1"
"2024-07-01","VIC","Social media/Online forums","18 - 24","M","Buying or selling","False billing","21403.38","3"
"2024-04-01","VIC","Social media/Online forums","25 - 34","F","Buying or selling","False billing","3118.0","1"
"2024-06-01","VIC","Social media/Online forums","18 - 24","F","Buying or selling","False billing","99.0","1"
